essential,vital,nuanced,important,emerging,dire,senior,userfriendly,meaningful,key,actionable,innovative,attractive,vast,invaluable,intriguing,accessible,greatest,collegial,unmet,fastest,robust,devastating,seamless,safer,rigorous,longstanding,ideal,scientific,strategic,tremendous,sophisticated,confident,alarming,strong,unique,interdisciplinary,substantial,ready,largest,stellar,powerful,effective,elusive,prestigious,crucial,incredible,ambitious,experienced,generalizable,major,indispensable,desperate,outstanding,compelling,multidisciplinary,impactful,quality,extensive,successful,critical,enormous,novel,sustainable,cohesive,myriad,talented,urgent,pivotal,timely,scalable,surprising,considerable,significant,rich,qualified,transdisciplinary,massive,immediate,durable,exciting,overwhelming,exceptional,renowned,motivated,productive,unanswered,huge,paramount,careful,remarkable,deployable,diverse,interesting,expansive,notable,top,deeper,immense,international,synergistic,efficacious,creative,accurate,dedicated,biggest,reproducible,fundamental,intuitive,easy,interprofessional,broad,tailored,groundbreaking,relevant,skilled,efficient,advanced,dismal,ample,unparalleled,unprecedented,daunting,latest,revolutionary,tangible,ultimate,imperative,first,foundational,vibrant,comprehensive,intellectual,promising,transformative,systematic,premier,detailed,stark,optimal,various,total_num_hype_words,num_words,frac_hype_words,forum,id,decision,flesch_reading_ease,year,avg_score,concreteness,team_size,last_author_gender,last_author_country,women_perc,count_as_pass,num_words_5cats,gender_cat_m,gender_cat_f,flesch_reading_ease_scale,concreteness_scale
0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0.0,10716.0,0.0,rklk_ySYPB,jOnPym6Ro9,Accept (Poster),107.61645,2020.0,6.6666665,2.0880487,2.0,male,Myanmar,0.0,1.0,3.0,male,1.0,0.053827669,-0.16640742
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,6,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0.0,7400.0,0.0,SyxGoJrtPr,dIMVu9eEDe,Reject,74.433655,2020.0,4.0,2.2490163,6.0,male,Bangladesh,0.75,0.0,1.0,male,1.0,0.046939459,0.96156067
0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,9,0,0,0,0.0,5626.0,0.0,BkghKgStPH,sTAzO-WkbD,Reject,81.511589,2020.0,1.0,2.2438467,2.0,male,United States,0.0,0.0,0.0,male,1.0,0.048408724,0.92533487
0,1,0,4,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10132.0,0.0,BJl6bANtwH,kfhAyorNoi,Accept (Poster),76.963173,2020.0,6.0,2.2534251,3.0,male,Rwanda,0.0,1.0,3.0,male,1.0,0.047464546,0.99245524
0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9033.0,0.0,BJxbOlSKPr,II4lbZQObA,Reject,93.546066,2020.0,4.0,2.1449783,3.0,male,China,0.66666669,0.0,2.0,male,1.0,0.050906885,0.23252232
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4540.0,0.0,rJejta4KDS,AvSsmGIvAR,Reject,72.69725,2020.0,2.3333333,2.298836,5.0,male,China,0.0,0.0,0.0,male,1.0,0.046579011,1.3106685
0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,1,0,0,2,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,13,0,0,0,4,0,0,0,0,1,3,0,0,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,6885.0,0.0,BygSZAVKvr,9_LKMSAY9B,Reject,72.145042,2020.0,4.0,2.2420921,5.0,male,China,0.0,0.0,1.0,male,1.0,0.04646438,0.91304022
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4878.0,0.0,rJgjGxrFPS,9O_s3zFz3J,Reject,91.727142,2020.0,4.0,2.2924945,4.0,male,Sweden,0.0,0.0,0.0,male,1.0,0.050529305,1.2662312
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,2,0,4,0,0,0,5,0,7,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,3,0,0,0,3,0,0,0,0.0,7311.0,0.0,HJe7unNFDH,MCjH9hMEbB,Reject,75.831078,2020.0,4.0,2.3345342,9.0,male,Viet Nam,0.14285715,0.0,1.0,male,1.0,0.04722954,1.5608207
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8236.0,0.0,ryeRwlSYPH,fbgK9NG51,Reject,83.866135,2020.0,4.0,2.0948832,3.0,male,China,0.0,0.0,2.0,male,1.0,0.04889749,-0.11851513
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,6587.0,0.0,r1xZAkrFPr,qa9zi55xK,Reject,72.153008,2020.0,4.6666665,2.1488948,3.0,,Saint Lucia,0.5,0.0,0.0,,,0.046466034,0.25996691
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,8793.0,0.0,rklraTNFwB,MfoSlTdAxB,Reject,71.283821,2020.0,4.0,2.2979918,4.0,male,United States,0.25,0.0,2.0,male,1.0,0.046285603,1.3047525
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,5386.0,0.0,SyeHPgHFDr,UF9ZlhlBAl,Reject,76.583969,2020.0,4.0,2.2238419,4.0,male,Romania,0.5,0.0,0.0,male,1.0,0.04738583,0.78515315
1,0,0,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0.0,8208.0,0.0,HJlXC3EtwB,rRCRBFSTl-,Reject,82.791435,2020.0,6.6666665,2.1075797,3.0,,China,0.5,0.0,2.0,,,0.048674397,-0.029545344
2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0.0,12646.0,0.0,r1g1CAEKDH,swIhDdaSR,Reject,95.709381,2020.0,5.25,1.8028265,5.0,female,"Korea, Republic of",0.40000001,0.0,4.0,female,2.0,0.051355954,-2.1650801
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,18,0,0,0,0,0,0,1,0,0,0,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0.0,9748.0,0.0,HJgzt2VKPB,dUTT3jReHa,Accept (Talk),69.429237,2020.0,8.0,2.1859238,2.0,male,India,0.0,1.0,3.0,male,1.0,0.045900624,0.519445
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,2,0,0,0,0.0,8886.0,0.0,B1l8L6EtDS,JHpeyguEDo,Accept (Poster),79.026939,2020.0,6.3333335,2.3423059,5.0,male,China,0.0,1.0,2.0,male,1.0,0.04789295,1.6152805
0,0,0,1,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0.0,14732.0,0.0,SJxDDpEKvH,zQ-WZvGFpS,Accept (Poster),78.368744,2020.0,6.3333335,1.974735,4.0,male,Germany,0.0,1.0,4.0,male,1.0,0.047756318,-0.96044433
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,1,0,0,0,3,0,0,0,0.0,6691.0,0.0,BJe1334YDH,SvrhL6S1nD,Accept (Poster),71.41465,2020.0,6.0,2.3117893,3.0,female,China,0.33333334,1.0,0.0,female,2.0,0.046312761,1.4014376
1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,1,0,1,0,2,0,0,0,0,5,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,2,0,0,0,3,0,1,1,1,0,2,0,0,0,0,0,0,0,1,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,4,0,0,0,1,0,0,0,0.0,19297.0,0.0,SJgIPJBFvH,8EatWJ_2_U,Accept (Poster),107.24689,2020.0,6.3333335,2.4181776,5.0,male,Israel,0.0,1.0,4.0,male,1.0,0.053750955,2.1469457
0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6839.0,0.0,rJl0ceBtDH,6hMYK3CMlf,Reject,81.403069,2020.0,1.6666666,2.1231244,2.0,male,China,0.0,0.0,1.0,male,1.0,0.048386194,0.079382628
0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0.0,8377.0,0.0,r1e7M6VYwH,efyk8XdIiW,Reject,85.16433,2020.0,3.0,2.0935521,2.0,male,Hungary,0.0,0.0,2.0,male,1.0,0.049166974,-0.12784265
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,11,0,0,0,0,0,0,0,0,1,2,0,0,6,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10553.0,0.0,rkxuWaVYDB,DPNAoVqto,Reject,89.583237,2020.0,5.0,2.2096772,2.0,male,France,0.0,0.0,3.0,male,1.0,0.050084267,0.68589514
2,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,1,0,3,0,0,0,0,0,0,0,1,0,19,0,1,0,0,6,0,2,0,0,1,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,1,0,0,0,0.0,13155.0,0.0,HJgJtT4tvB,EPDpHgJbe1,Accept (Poster),76.139412,2020.0,6.6666665,2.2029748,4.0,male,China,0.25,1.0,4.0,male,1.0,0.047293548,0.63892847
0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0.0,3850.0,0.0,S1ekaT4tDB,SlCZeX6Ydy,Reject,66.490562,2020.0,2.5,2.0683892,1.0,male,United States,0.0,0.0,0.0,male,1.0,0.045290601,-0.30416998
0,0,0,2,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4885.0,0.0,BklsagBYPS,paDqAd9O-j,Reject,80.48938,2020.0,2.3333333,2.1601191,3.0,male,Ukraine,0.0,0.0,0.0,male,1.0,0.048196528,0.33862013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,5180.0,0.0,HygbQaNYwr,AoAAt75GL2,Reject,45.583183,2020.0,2.3333333,2.1500778,2.0,male,Saudi Arabia,0.0,0.0,0.0,male,1.0,0.040950567,0.26825693
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0.0,7009.0,0.0,ryx4TlHKDS,QfJjGq7LS,Reject,75.624847,2020.0,4.3333335,2.1809766,1.0,male,"Korea, Republic of",0.0,0.0,1.0,male,1.0,0.047186732,0.48477799
0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,0,0,1,0,0,0,0.0,13076.0,0.0,rkeS1RVtPS,s6V1EtuDo1,Accept (Talk),96.638481,2020.0,7.3333335,1.9558393,5.0,male,United States,0.33333334,1.0,4.0,male,1.0,0.05154882,-1.0928549
0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,8439.0,0.0,S1gfu3EtDr,7jxCANGwsP,Reject,68.933754,2020.0,5.0,2.1883054,4.0,male,France,0.0,0.0,2.0,male,1.0,0.045797769,0.53613365
0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7055.0,0.0,S1xFl64tDr,0CcdATXEpG,Accept (Poster),79.938484,2020.0,6.0,2.1864355,6.0,male,China,0.16666667,1.0,1.0,male,1.0,0.048082173,0.52303034
0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0.0,6259.0,0.0,rJeB22VFvS,dN57YMIaym,Reject,67.212975,2020.0,1.6666666,2.1591916,8.0,male,Germany,0.0,0.0,0.0,male,1.0,0.045440562,0.3321211
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9,0,0,0,3,1,0,0,0,0,1,0,1,0,0,1,0,4,0,0,0,0,0,0,1,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,9214.0,0.0,H1lmhaVtvr,7sZVLPSJ_,Accept (Poster),78.090652,2020.0,6.0,2.1646509,4.0,male,United States,0.0,1.0,2.0,male,1.0,0.047698591,0.3703768
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0.0,8285.0,0.0,SJldu6EtDS,BmljCBMJ8,Reject,83.70903,2020.0,5.6666665,2.1927204,6.0,male,France,0.0,0.0,2.0,male,1.0,0.048864875,0.56707168
